record_id,run_id,dictionary_version,tagset_version,export_version,timestamp_iso,coder_id,coder_action,igo,attribute_code,attribute_label,indicator_id,indicator_label,doc_family_inferred,evidence_tier,source_type,source_year,source_lang,article_section_page,page_in_pdf,source_uri,coded_value,decision_rationale,review_note,quoted_or_paraphrased,instrument_title,instrument_type,trace_key,retrieval_set,coder_action_std,attribute_code_final,tfidf_cosine,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,matrix_cell_text_char_count,matrix_cell_text_word_count,matrix_cell_text_sha256,excerpt_full_char_count,excerpt_full_word_count,excerpt_full_sha256,public_text_fields_included,public_release_note
TLF-V6-000137,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-19T22:48:36Z,IA,Accept,Organisation for Economic Co-operation and Development (OECD),SMJ,Subject Matter Jurisdiction,IND_SMJ_DOMAIN,Issue domains and functions within remit,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.oecd.org/about/).,status=accepted; attribute=SMJ; indicator=SMJ_domain,Web evidence used for rules-in-use; URI retained for audit.,External portal evidence: SMJ coded as issue-domain descriptor (multi-domain) (Not specified (see narrative/citations in cell text)); separated from governance constructs.,—,—,—,b3667042cd4a4563195e41d5c740cb98a271ef28,attributes,ACCEPT,SMJ,0.0,2,0,c4b2896a2081395e282313d6683f07c81e3339ef8b9d2b5a299ea5b626a0998f,550,50,b8c8be4cc2bb1cf7cb5d5315e36dfaf3f75c8cd2812fb55c13b06de86ecd5744,719,66,d5f3bb899db27165d236d0b08d9904715d4fcf26dcb3c63bc00971a9312a2712,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000138,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-20T18:20:25Z,IA,Accept,Organisation for Economic Co-operation and Development (OECD),SoJ,Source of Jurisdiction,IND_SOJ_LEGAL,Enabling legal instrument and mandate clauses,Foundational legal instrument,Substantiation/References,Convention,—,EN,Article 1,—,https://treaties.un.org/doc/Publication/UNTS/Volume%20888/volume-888-I-12736-English.pdf).,status=accepted; attribute=SoJ; indicator=SoJ_article,Checked for construct fit; retained with source pointer.,Founding instrument evidence: jurisdictional source located (Article 1); used to populate SoJ with traceable citation.,—,—,—,2cfa84d3789c2b2c7a1401b59e6d2eef2960140a,attributes,ACCEPT,SoJ,0.007908537087743778,225,28,2f58ae112bee8bc4e598831bc6d4087f22de75314331500d8e562acce32f325c,432,50,a3e640bd7e5fbc964275efaf91873557dbc5cd7702823a8e231d0d0cf431fc5c,1698,195,368d2bec33bea5975a34cf96c2a87440a408b37a98d16e649384dcee5b703c28,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000139,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-21T13:51:13Z,IA,Accept,Organisation for Economic Co-operation and Development (OECD),DO,Defined Objectives,IND_DO_OBJECTIVES,Stated objectives/purpose and institutional goals,Foundational legal instrument,Substantiation/References,Convention,—,EN,Article 1,—,https://treaties.un.org/doc/Publication/UNTS/Volume%20888/volume-888-I-12736-English.pdf).,status=accepted; attribute=DO; indicator=DO_purpose,Accepted as best available evidence within tiered source hierarchy.,Founding instrument evidence: goal language located (Article 1); retained for DO with provenance.,—,—,—,95e3f18dfa35605a313d8b9358b149e01c09692e,attributes,ACCEPT,DO,0.017438927896599645,356,50,0949d1451b4cb1646af949ab213bbdc626a8842f5b8dd978c8d5369b1c542686,354,50,e5f826d12c452af6d597c543585943b36e15f2260e737a9bd82db17779070ebd,1112,146,b19cd7cd87d8925efd97d0022013e2ad1809ec30338ad8d894edc525f50f4f47,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000140,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-22T09:22:01Z,IA,Accept,Organisation for Economic Co-operation and Development (OECD),STR,Strategies,IND_STR_INSTRUMENTS,Instrument families and strategy portfolio,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.oecd.org/belgium/50452316.pdf).,status=accepted; attribute=STR; indicator=STR_family,Web evidence used for rules-in-use; URI retained for audit.,"External portal evidence: strategy/implementation language captured (Not specified (see narrative/citations in cell text)); retained under STR, tagged 'mixed strategy references'.",—,—,—,4a38f7f55eedc9f72f60bb21a085fd825a0622a1,attributes,ACCEPT,STR,0.013836202475853735,14,1,e5e24c1db598bede7540578c4e9f7c2de5c4fb877f71cd48adff61d03821c870,336,50,6389098b3223f827127139f5ac6f33ff139b71fdccbb293147e56a97b44946a7,1706,183,72bbec45514a274d7a1a6a403503544625379e48ca029797bb9c0f8dd9ba217c,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000141,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-23T04:52:50Z,IA,Accept,World Bank Group (WBG),YE,Year of Establishment,IND_YE_DATE,Formal establishment date (legal basis),Foundational legal instrument,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,—,status=accepted; attribute=YE; indicator=YE_date,Substantiates matrix value; citation anchors preserved.,Founding instrument evidence: founding year extracted (Not specified (see narrative/citations in cell text)); checked against instrument header/preamble.,—,—,—,4871d4d169f3501dc1e2df9d9e0472460a252279,attributes,ACCEPT,YE,0.0,25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,62bbd57c640a46fa7fde7d6bd283b5b3d4280854ff70a9fc2f30fe93ac084691,6,1,62bbd57c640a46fa7fde7d6bd283b5b3d4280854ff70a9fc2f30fe93ac084691,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000142,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-24T00:23:38Z,IA,Accept,World Bank Group (WBG),SCL,Scale,IND_SCALE_GLOBAL,Global/near-global mandate scale,Foundational legal instrument,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,—,status=accepted; attribute=SCL; indicator=SCL_scale_gate,Checked for construct fit; retained with source pointer.,Founding instrument evidence: evidence of multi-basin/ABNJ remit (Not specified (see narrative/citations in cell text)); retained for Scale field.,—,—,—,f786b7cd31f3ae92b27b8ed3087611fbaedb2c7b,scale_gate,ACCEPT,SCL,0.27002604662797214,25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000143,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-24T19:54:26Z,IA,Accept,World Bank Group (WBG),SJ,Spatial Jurisdiction,IND_SJ_SCOPE,Geographic scope and ABNJ/high-seas references,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.worldbank.org/en/where-we-work).,status=accepted; attribute=SJ; indicator=SJ_scope,Checked for construct fit; retained with source pointer.,External portal evidence: spatial remit located (Not specified (see narrative/citations in cell text)); coded as SJ (not SMJ).,—,—,—,28d5da066b589e77d07a3d73c4db652fc5a36409,attributes,ACCEPT,SJ,0.0,15,3,a8627f7ba46515751825b56a78c9f9a15253afe7a5d9588ae77e2776e6bbb4fb,310,50,80ca493b5a8ca815939315e2d090babf098ed2a555d845361668991e7d378b30,658,81,3f5c1a55a1369a8ccdbc3304cc55fd151390752adc01874ac574c3bf68e88c55,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000144,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-25T15:25:15Z,IA,Accept,World Bank Group (WBG),SMJ,Subject Matter Jurisdiction,IND_SMJ_DOMAIN,Issue domains and functions within remit,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.worldbank.org/en/who-we-are/ibrd).,status=accepted; attribute=SMJ; indicator=SMJ_domain,Relevant to indicator; retained after contextual read-through.,External portal evidence: functional remit excerpted (Not specified (see narrative/citations in cell text)); recorded as SMJ domain label (climate).,—,—,—,3655b172429a64528a27fd1093573ec32377f616,attributes,ACCEPT,SMJ,0.0,6,1,5a47e53c8d574b0c0e7d70ce69c8187312b2ff5ca34a61066b3036d54877841e,491,50,a28b742cd6e5073c455b45680dfe4aa5c81466db78e93636caab15a67e3d4c94,943,83,8e635db5f92e9454b667d79f3373550e7082a086adfd2e8273bb8633963b9369,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000145,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-26T10:56:03Z,IA,Accept,World Bank Group (WBG),SoJ,Source of Jurisdiction,IND_SOJ_LEGAL,Enabling legal instrument and mandate clauses,Foundational legal instrument,Substantiation/References,Convention,—,EN,Articles,—,https://www.worldbank.org/en/about/articles-of-agreement).,status=accepted; attribute=SoJ; indicator=SoJ_article,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: legal basis clause captured (Articles); coded as SoJ with citation anchor where available.,—,—,—,2c56d9105f678414744d455a892583d1c614e436,attributes,ACCEPT,SoJ,0.008534955625107156,409,48,0ab5c7ab3911fe7bd29d5a245be7053309d5550cc6212289e59de521632668a9,402,50,997dfc87e2eb4d20551a52a8b4897aa7bafc31eee491641a2ac070f0368f49b1,4059,488,aed8bd748529f6280b7847c6a9aacdd107213e4bcdcd50a23d3fbf73b1cb3a56,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000146,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-27T06:26:51Z,IA,Accept,World Bank Group (WBG),DO,Defined Objectives,IND_DO_OBJECTIVES,Stated objectives/purpose and institutional goals,Foundational legal instrument,Substantiation/References,Convention,—,EN,Articles,—,https://www.worldbank.org/en/about/articles-of-agreement).,status=accepted; attribute=DO; indicator=DO_purpose,Relevant to indicator; retained after contextual read-through.,Founding instrument evidence: objectives/mission statement captured (Articles); retained for DO substantiation.,—,—,—,9adf5b21288863b4ce5127988a12e8925ded8e94,attributes,ACCEPT,DO,0.013912394366959126,82,10,da1be0d3f896ec9bd017805dd945188c15cab6c51186fd505344e3f6b32d9fb9,456,50,1f213da657a0324f19914a6a6bb6de792f3eb688d2a6c7f12d444457da251662,3128,399,751f7afe652709903b6d6def0348591d7e9404133cb45a6bbf6a71299170c33f,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000147,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-28T01:57:40Z,IA,Accept,World Bank Group (WBG),STR,Strategies,IND_STR_INSTRUMENTS,Instrument families and strategy portfolio,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://openknowledge.worldbank.org/bitstream/handle/10986/16093/32824_ebook.pdf?sequence=4&isAllowed=y).,status=accepted; attribute=STR; indicator=STR_family,Accepted as best available evidence within tiered source hierarchy.,"External portal evidence: strategy/implementation language captured (Not specified (see narrative/citations in cell text)); retained under STR, tagged 'data/knowledge services'.",—,—,—,d8144aaabbdac558f513d0f2e52c5ce98cc032ae,attributes,ACCEPT,STR,0.02842095793107495,11,2,9c413657f8f4caa2a40e1bc4cd11a56ae46b833d7db05729bde1d3e319befbda,439,50,1d16c9fc0cdb4dfe0466b580bfa22598b82eb5a6d6c94fd5e374d5c7bb919c8e,2513,296,ecbeda6f2b2eb989189fad1c7b8a52304f32e7ccafa9fd3aeffbc53f6c123a65,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000148,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-02-28T21:28:28Z,IA,Accept,International Monetary Fund (IMF),YE,Year of Establishment,IND_YE_DATE,Formal establishment date (legal basis),Foundational legal instrument,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,—,status=accepted; attribute=YE; indicator=YE_date,Substantiates matrix value; citation anchors preserved.,Founding instrument evidence: establishment year captured (Not specified (see narrative/citations in cell text)); value standardised for matrix cell.,—,—,—,2dcfc9fb0377150fc4179eb1fd9e5190a826a4fd,attributes,ACCEPT,YE,0.0,25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,62bbd57c640a46fa7fde7d6bd283b5b3d4280854ff70a9fc2f30fe93ac084691,6,1,62bbd57c640a46fa7fde7d6bd283b5b3d4280854ff70a9fc2f30fe93ac084691,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000149,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-03-01T16:59:17Z,IA,Accept,International Monetary Fund (IMF),SCL,Scale,IND_SCALE_GLOBAL,Global/near-global mandate scale,Foundational legal instrument,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,—,status=accepted; attribute=SCL; indicator=SCL_scale_gate,Checked for construct fit; retained with source pointer.,Founding instrument evidence: global mandate support (membership/remit) captured (Not specified (see narrative/citations in cell text)); used for scale gate/descriptor.,—,—,—,0ea5091f640fc889a5fb5f1a7010b581ed7a008d,scale_gate,ACCEPT,SCL,0.27002604662797214,25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000150,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-03-02T12:30:05Z,IA,Accept,International Monetary Fund (IMF),SJ,Spatial Jurisdiction,IND_SJ_SCOPE,Geographic scope and ABNJ/high-seas references,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.imf.org/en/About).,status=accepted; attribute=SJ; indicator=SJ_scope,Substantiates matrix value; citation anchors preserved.,External portal evidence: jurisdictional geography stated (Not specified (see narrative/citations in cell text)); retained for SJ substantiation.,—,—,—,bd0e6777a14a580a039b6f33c5afd7176401a09f,attributes,ACCEPT,SJ,0.0,7,1,a9e8bda5532a1e079aae45e241d6c36f261fe3d9d58548580702a3781ffb8e84,360,50,d63a2893959676a292ae2af22ea56472aedb7ab3a7cb3a1732ca24da077d1ddd,524,67,e311c22b67ef4b34bfe22336ba75a65de9e7ecc5296ac2c9d1bafe231b8d24a5,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000151,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-03-03T08:00:53Z,IA,Re-tag,International Monetary Fund (IMF),SMJ,Subject Matter Jurisdiction,IND_SMJ_DOMAIN,Issue domains and functions within remit,External/website,Substantiation/References,Unspecified (see source_title/source_uri),—,EN,Not specified (see narrative/citations in cell text),—,https://www.imf.org/external/pubs/ft/aa/pdf/aa.pdf).,status=accepted; attribute=SMJ; indicator=SMJ_domain,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,Re-tagged from SJ/DO candidate set: excerpt delineates functional remit/issue domains rather than spatial scope or objectives; retained under SMJ.,—,—,—,5671501f33c581cec986ad856c28d39fbf529c7e,attributes,RETAG,SMJ,0.0,8,1,bdabb8309079cf53e8ba25658ad097cc259ce6f316f818c446374f0acff9cb92,414,50,9d8ec8e4f9e94da0601c05a5a6611210ea319bcb137a10b183e5866de1633d21,964,113,439531b880bc677d8016e3c5d92488c8c44ed07412b3bc0ad5762abdce4bee65,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
TLF-V6-000152,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,traceability_v6_package,2025-03-04T03:31:42Z,IA,Accept,International Monetary Fund (IMF),SoJ,Source of Jurisdiction,IND_SOJ_LEGAL,Enabling legal instrument and mandate clauses,Foundational legal instrument,Substantiation/References,Agreement,—,EN,Articles,—,https://www.imf.org/external/pubs/ft/pam/pam45/pdf/chap1.pdf).,status=accepted; attribute=SoJ; indicator=SoJ_article,Checked for construct fit; retained with source pointer.,Founding instrument evidence: legal basis clause captured (Articles); coded as SoJ with citation anchor where available.,—,—,—,501c926c850c0c74fbb22c3d74850b413370dbc8,attributes,ACCEPT,SoJ,0.022863019895991384,104,17,8ee469a51284b94d0eedb9459ad9c1bcaec966c1130a6a787b81815c99d17069,308,50,774b60c5e97190ef1611f36ec48555bcfa5c23d2bc5ae40300838f2628632431,1256,172,d0c3007090ad7bd68cce593e3fd83b1f089d1162829a1637d11a7bb8a95874cb,1,0,bda050585a00f0f6cb502350559d75532ae3b244c9498b996e7c5df2d98dfc8d,No,"Source-derived excerpts and duplicated narrative fields withheld; trace identifiers, decisions, source locators, and cryptographic hashes retained."
